시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경상남도 진주시 가좌동,Jan-64,2064,1,더퍼스트웰가시티,전세,21.44,202012,5,"6,800",0,11,2019,진주역로 116
경상남도 진주시 가좌동,Jan-64,2064,1,더퍼스트웰가시티,월세,21.43,202012,7,"1,000",26,4,2019,진주역로 116
경상남도 진주시 가좌동,Jan-64,2064,1,더퍼스트웰가시티,전세,37.16,202012,14,"12,600",0,15,2019,진주역로 116
경상남도 진주시 가좌동,Jan-64,2064,1,더퍼스트웰가시티,월세,21.43,202012,17,300,33,7,2019,진주역로 116
경상남도 진주시 가좌동,Jan-64,2064,1,더퍼스트웰가시티,전세,21.43,202012,17,"7,000",0,11,2019,진주역로 116
경상남도 진주시 가좌동,Jan-64,2064,1,더퍼스트웰가시티,월세,21.44,202012,17,200,16,5,2019,진주역로 116
경상남도 진주시 가좌동,Jan-64,2064,1,더퍼스트웰가시티,월세,21.44,202012,18,500,35,3,2019,진주역로 116
경상남도 진주시 가좌동,Jan-64,2064,1,더퍼스트웰가시티,전세,21.43,202012,18,"7,350",0,8,2019,진주역로 116
경상남도 진주시 가좌동,Jan-64,2064,1,더퍼스트웰가시티,월세,21.43,202012,19,500,35,6,2019,진주역로 116
경상남도 진주시 가좌동,Jan-64,2064,1,더퍼스트웰가시티,전세,21.43,202012,23,"7,350",0,14,2019,진주역로 116
경상남도 진주시 가좌동,Jan-64,2064,1,더퍼스트웰가시티,전세,21.46,202012,23,"6,000",0,14,2019,진주역로 116
경상남도 진주시 가좌동,Jan-64,2064,1,더퍼스트웰가시티,전세,21.43,202012,24,"7,300",0,10,2019,진주역로 116
경상남도 진주시 가좌동,Jan-64,2064,1,더퍼스트웰가시티,월세,21.43,202012,24,300,37,9,2019,진주역로 116
경상남도 진주시 가좌동,Jan-64,2064,1,더퍼스트웰가시티,전세,21.43,202012,28,"7,000",0,10,2019,진주역로 116
경상남도 진주시 가좌동,Jan-64,2064,1,더퍼스트웰가시티,전세,21.46,202012,29,"9,000",0,14,2019,진주역로 116
경상남도 진주시 가좌동,Feb-68,2068,2,신진주역세권 줌시티,전세,20.28,202012,9,"8,500",0,3,2020,개양로 114
경상남도 진주시 가좌동,Feb-68,2068,2,신진주역세권 줌시티,월세,20.26,202012,17,500,35,5,2020,개양로 114
경상남도 진주시 가좌동,Feb-68,2068,2,신진주역세권 줌시티,월세,20.28,202012,19,500,33,13,2020,개양로 114
경상남도 진주시 가좌동,Feb-68,2068,2,신진주역세권 줌시티,월세,20.28,202012,20,300,35,4,2020,개양로 114
경상남도 진주시 가좌동,Jan-68,2068,1,신진주역세권 줌테라스,월세,36.68,202012,2,"1,000",50,13,2020,개양로 112
경상남도 진주시 가좌동,Jan-68,2068,1,신진주역세권 줌테라스,월세,36.7,202012,3,"3,000",30,18,2020,개양로 112
경상남도 진주시 가좌동,Jan-68,2068,1,신진주역세권 줌테라스,월세,19.96,202012,26,500,37,5,2020,개양로 112
경상남도 진주시 가좌동,2056,2056,0,포레나 신진주,전세,82.11,202012,2,"18,000",0,22,2019,진주역로96번길 15
경상남도 진주시 충무공동,287-6,287,6,라온 프라이빗 시티,월세,28.56,202012,2,700,44,13,2016,에나로 146
경상남도 진주시 충무공동,287-6,287,6,라온 프라이빗 시티,월세,28.56,202012,14,500,45,10,2016,에나로 146
경상남도 진주시 충무공동,287-6,287,6,라온 프라이빗 시티,전세,39.28,202012,16,"13,500",0,3,2016,에나로 146
경상남도 진주시 충무공동,287-7,287,7,라온 프라이빗 시티S,전세,38.47,202012,29,"14,000",0,5,2018,에나로128번길 29
경상남도 진주시 충무공동,Feb-40,40,2,트레젠웰가,전세,27.66,202012,2,"9,000",0,11,2016,영천강로 172
경상남도 진주시 충무공동,Feb-40,40,2,트레젠웰가,전세,27.03,202012,15,"9,500",0,5,2016,영천강로 172
경상남도 진주시 충무공동,Feb-40,40,2,트레젠웰가,전세,27.03,202012,18,"10,000",0,16,2016,영천강로 172
경상남도 진주시 충무공동,Feb-40,40,2,트레젠웰가,월세,27.03,202012,29,500,45,6,2016,영천강로 172
경상남도 진주시 충무공동,Feb-40,40,2,트레젠웰가,월세,27.24,202012,30,500,40,10,2016,영천강로 172
경상남도 진주시 평거동,925,925,0,라온프라이빗 시티 럭스,월세,37.45,202012,11,"1,000",50,8,2018,순환로 503
경상남도 진주시 평거동,925,925,0,라온프라이빗 시티 럭스,월세,20.73,202012,21,"1,500",30,3,2018,순환로 503
경상남도 진주시 평거동,925,925,0,라온프라이빗 시티 럭스,월세,20.73,202012,27,"1,000",45,3,2018,순환로 503
경상남도 진주시 평거동,723-8,723,8,순화메인씨티빌,전세,24.5,202012,22,"3,300",0,3,2003,진양호로111번길 14
경상남도 진주시 평거동,205-4,205,4,원정 스카이 팰리스,월세,44.39,202012,3,"1,000",35,14,2003,순환로 528
경상남도 창원마산합포구 동성동,50,50,0,리치클Ⅱ,월세,39.78,202012,3,"1,000",25,3,1997,아구찜길 7
경상남도 창원마산합포구 부림동,105-4,105,4,	(105-4)	,전세,57.39,202012,20,"1,500",0,3,2012,남성로 49
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,월세,27.54,202012,14,300,25,2,2015,3·15대로 353
경상남도 창원마산합포구 부림동,83-18,83,18,강남 와이즈하우스,월세,27.54,202012,28,"1,000",25,10,2015,3·15대로 353
경상남도 창원마산합포구 산호동,07-05,7,5,동인노블리앙,월세,40.18,202012,17,500,35,3,2004,산호북19길 11
경상남도 창원마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,월세,26.61,202012,2,500,40,18,2019,동서동2길 60
경상남도 창원마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,월세,26.61,202012,4,500,38,26,2019,동서동2길 60
경상남도 창원마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,월세,24.68,202012,9,500,40,19,2019,동서동2길 60
경상남도 창원마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,전세,26.61,202012,16,"8,000",0,16,2019,동서동2길 60
경상남도 창원마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,월세,26.61,202012,17,500,36,14,2019,동서동2길 60
경상남도 창원마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,전세,24.24,202012,17,"8,000",0,18,2019,동서동2길 60
경상남도 창원마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,월세,23.27,202012,18,500,32,18,2019,동서동2길 60
경상남도 창원마산합포구 신포동2가,23,23,0,마산 웰메이드 시티,월세,26.61,202012,22,500,45,18,2019,동서동2길 60
경상남도 창원마산합포구 오동동,214-7,214,7,고려타워,월세,28.56,202012,12,400,38,9,2018,문화의길 15
경상남도 창원마산합포구 오동동,214-7,214,7,고려타워,월세,28.56,202012,24,500,40,9,2018,문화의길 15
경상남도 창원마산합포구 오동동,214-7,214,7,고려타워,월세,41.27,202012,27,720,7,12,2018,문화의길 15
경상남도 창원마산합포구 오동동,17-150,17,150,삼광프리존,전세,26.01,202012,24,"3,500",0,13,2003,합포로 102
경상남도 창원마산합포구 오동동,316-1,316,1,상지솔리움,월세,50.14,202012,28,500,33,7,2003,해안대로 389
경상남도 창원마산합포구 오동동,318-1,318,1,포세이돈하우스,월세,24.74,202012,9,500,35,3,null,해안대로 376
경상남도 창원마산합포구 오동동,318-1,318,1,포세이돈하우스,월세,25.54,202012,23,"1,000",30,3,null,해안대로 376
경상남도 창원마산합포구 우산동,92,92,0,힐링파크,월세,31.65,202012,27,"1,000",30,7,2017, 
경상남도 창원마산합포구 월남동3가,13,13,0,씨티빌-Ⅱ오피스텔,월세,25.18,202012,21,300,32,5,2003,3·15대로 47
경상남도 창원마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,전세,23.91,202012,3,"6,000",0,7,2016,중앙남5길 79
경상남도 창원마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,월세,59.83,202012,3,"9,000",10,5,2016,중앙남5길 79
경상남도 창원마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,전세,23.49,202012,22,"6,500",0,8,2016,중앙남5길 79
경상남도 창원마산합포구 장군동3가,13-4,13,4,상우 더 헤라우스 오피스텔,전세,23.91,202012,22,"6,000",0,7,2016,중앙남5길 79
경상남도 창원마산합포구 창포동3가,02-02,2,2,폴라리스빌,월세,21.95,202012,27,"4,000",10,4,2009,문화동10길 10
경상남도 창원마산합포구 홍문동,01-01,1,1,도원오피스텔,전세,21.96,202012,19,"5,000",0,3,2009,문화남1길 25
경상남도 창원마산합포구 홍문동,01-01,1,1,도원오피스텔,전세,22.6,202012,30,"5,000",0,2,2009,문화남1길 25
경상남도 창원마산회원구 구암동,May-78,78,5,더 마크원 오피스텔,월세,52.66,202012,8,"2,000",50,17,2018, 
경상남도 창원마산회원구 구암동,May-78,78,5,더 마크원 오피스텔,월세,36.02,202012,9,"1,000",50,16,2018, 
경상남도 창원마산회원구 구암동,May-78,78,5,더 마크원 오피스텔,월세,34.64,202012,12,"1,000",45,14,2018, 
경상남도 창원마산회원구 구암동,May-78,78,5,더 마크원 오피스텔,월세,33.54,202012,14,"1,000",32,6,2018, 
경상남도 창원마산회원구 구암동,May-78,78,5,더 마크원 오피스텔,월세,26.04,202012,19,500,37,11,2018, 
경상남도 창원마산회원구 구암동,May-78,78,5,더 마크원 오피스텔,월세,36.02,202012,19,"1,000",50,7,2018, 
경상남도 창원마산회원구 구암동,May-78,78,5,더 마크원 오피스텔,월세,33.54,202012,22,"1,000",45,7,2018, 
경상남도 창원마산회원구 구암동,May-78,78,5,더 마크원 오피스텔,월세,26.04,202012,24,500,40,6,2018, 
경상남도 창원마산회원구 구암동,May-78,78,5,더 마크원 오피스텔,월세,26.04,202012,26,500,39,4,2018, 
경상남도 창원마산회원구 구암동,May-78,78,5,더 마크원 오피스텔,월세,33.54,202012,29,"1,000",40,13,2018, 
경상남도 창원마산회원구 구암동,May-78,78,5,더 마크원 오피스텔,월세,26.8,202012,29,500,40,6,2018, 
경상남도 창원마산회원구 양덕동,163-17,163,17,대력베스트빌,전세,26.52,202012,18,500,0,6,2003,양덕동2길 17
경상남도 창원마산회원구 양덕동,174-48,174,48,동원에코빌,전세,61.82,202012,23,"14,000",0,9,2013,양덕로 13
경상남도 창원마산회원구 양덕동,832-7,832,7,양덕 엘렌시아,전세,65,202012,5,"12,000",0,2,2018, 
경상남도 창원마산회원구 합성동,133-3,133,3,백화 하이빌,월세,34.77,202012,24,500,25,6,1998,3·15대로 828-1
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,37.46,202012,1,"13,000",0,8,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,36.87,202012,1,"13,000",0,7,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,월세,36.87,202012,1,"5,000",40,8,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,39.2,202012,3,"13,500",0,3,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,39.41,202012,5,"13,500",0,4,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,36.83,202012,5,"12,500",0,4,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,37.13,202012,9,"13,000",0,5,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,39.38,202012,10,"13,500",0,3,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,39.03,202012,10,"13,500",0,3,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,37.46,202012,12,"13,000",0,9,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,36.4,202012,12,"12,500",0,4,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,37.46,202012,12,"13,000",0,6,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,36.87,202012,13,"13,000",0,7,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,39.38,202012,15,"14,000",0,4,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,37.46,202012,19,"13,000",0,9,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,월세,37.46,202012,19,"5,000",40,8,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,37.46,202012,19,"13,000",0,6,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,49.52,202012,21,"17,000",0,6,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,39.38,202012,22,"13,500",0,5,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,월세,37.27,202012,23,"5,000",40,7,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,37.46,202012,23,"13,000",0,6,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,39.38,202012,23,"13,500",0,6,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,36.4,202012,26,"12,500",0,4,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,39.41,202012,29,"14,000",0,3,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,49.52,202012,29,"17,000",0,6,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,37.46,202012,30,"13,500",0,7,2020,창원대로 888
경상남도 창원성산구 가음정동,391-9,391,9,블루밍 라포레,전세,36.83,202012,31,"13,000",0,3,2020,창원대로 888
경상남도 창원성산구 상남동,Mar-71,71,3,상남 아크로타워,전세,128.23,202012,8,"28,000",0,16,2008,중앙대로 48
경상남도 창원성산구 상남동,Mar-71,71,3,상남 아크로타워,전세,132.43,202012,10,"3,000",0,28,2008,중앙대로 48
경상남도 창원성산구 상남동,Feb-69,69,2,새롬아이포빌,월세,25.94,202012,14,"1,000",25,10,2003,상남로 35
경상남도 창원성산구 상남동,Feb-69,69,2,새롬아이포빌,월세,29.65,202012,30,500,30,8,2003,상남로 35
경상남도 창원성산구 상남동,Jan-76,76,1,스타 타워즈,월세,34.23,202012,2,500,40,10,2005,중앙대로100번길 14
경상남도 창원성산구 상남동,Jan-76,76,1,스타 타워즈,월세,34.23,202012,21,500,38,12,2005,중앙대로100번길 14
경상남도 창원성산구 상남동,Jan-76,76,1,스타 타워즈,월세,34.23,202012,21,"2,000",30,4,2005,중앙대로100번길 14
경상남도 창원성산구 상남동,Jan-76,76,1,스타 타워즈,월세,34.23,202012,30,500,40,5,2005,중앙대로100번길 14
경상남도 창원성산구 상남동,Feb-75,75,2,엠케이오피스텔,월세,24.32,202012,3,500,45,22,2016,중앙대로 94
경상남도 창원성산구 상남동,Feb-75,75,2,엠케이오피스텔,월세,24.32,202012,16,"3,000",40,18,2016,중앙대로 94
경상남도 창원성산구 상남동,Feb-75,75,2,엠케이오피스텔,월세,22,202012,17,"5,000",25,13,2016,중앙대로 94
경상남도 창원성산구 상남동,Feb-75,75,2,엠케이오피스텔,월세,23.73,202012,19,500,47,21,2016,중앙대로 94
경상남도 창원성산구 상남동,Feb-75,75,2,엠케이오피스텔,월세,23.73,202012,30,"3,000",30,15,2016,중앙대로 94
경상남도 창원성산구 상남동,Feb-73,73,2,위드필타워,전세,23.94,202012,1,"7,500",0,10,2016,상남로 75
경상남도 창원성산구 상남동,Feb-73,73,2,위드필타워,전세,23.94,202012,5,"7,500",0,11,2016,상남로 75
경상남도 창원성산구 상남동,Feb-73,73,2,위드필타워,월세,24.13,202012,10,"1,000",30,14,2016,상남로 75
경상남도 창원성산구 상남동,Feb-73,73,2,위드필타워,월세,24.28,202012,14,"1,000",30,6,2016,상남로 75
경상남도 창원성산구 상남동,Feb-73,73,2,위드필타워,월세,24.28,202012,17,"1,000",30,5,2016,상남로 75
경상남도 창원성산구 상남동,Feb-73,73,2,위드필타워,월세,24.13,202012,17,"1,000",30,14,2016,상남로 75
경상남도 창원성산구 상남동,Feb-73,73,2,위드필타워,월세,23.94,202012,18,"2,500",25,11,2016,상남로 75
경상남도 창원성산구 상남동,Feb-73,73,2,위드필타워,전세,26.73,202012,18,"8,000",0,15,2016,상남로 75
경상남도 창원성산구 상남동,Feb-73,73,2,위드필타워,월세,23.94,202012,21,"1,000",30,11,2016,상남로 75
경상남도 창원성산구 상남동,Feb-73,73,2,위드필타워,전세,23.94,202012,22,"7,300",0,9,2016,상남로 75
경상남도 창원성산구 상남동,Feb-73,73,2,위드필타워,전세,24.13,202012,29,"6,500",0,14,2016,상남로 75
경상남도 창원성산구 상남동,Feb-73,73,2,위드필타워,월세,23.94,202012,29,500,35,9,2016,상남로 75
경상남도 창원성산구 상남동,Feb-73,73,2,위드필타워,월세,23.94,202012,29,500,35,4,2016,상남로 75
경상남도 창원성산구 상남동,14-1,14,1,지원빌딩,전세,21.78,202012,22,"6,500",0,11,2012,마디미로16번길 11
경상남도 창원성산구 상남동,Mar-75,75,3,창원 디아트리에 오피스텔,전세,40.6,202012,10,"15,000",0,13,null, 
경상남도 창원성산구 상남동,Mar-75,75,3,창원 디아트리에 오피스텔,전세,29.72,202012,21,"13,000",0,17,null, 
